age,job,marital,education,default,balance,housing,loan,contact,date,duration,campaign,pdays,previous,poutcome,Purchased?
30,management,single,tertiary,yes,35,no,no,cellular,7/30/2017,185,4,-1,0,unknown,no
59,management,divorced,tertiary,no,0,no,no,telephone,7/30/2017,196,3,-1,0,unknown,no
25,admin.,single,secondary,no,230,no,no,telephone,7/30/2017,394,14,-1,0,unknown,no
51,housemaid,married,primary,no,1337,no,no,telephone,7/30/2017,74,6,-1,0,unknown,no
43,admin.,married,secondary,no,378,no,no,cellular,7/30/2017,782,8,-1,0,unknown,yes
53,blue-collar,married,secondary,no,2047,no,no,telephone,7/30/2017,342,6,-1,0,unknown,no
33,management,divorced,secondary,no,321,no,yes,cellular,7/30/2017,151,10,-1,0,unknown,no
48,housemaid,married,primary,no,283,yes,no,telephone,7/30/2017,383,7,-1,0,unknown,no
52,management,married,secondary,no,0,no,no,cellular,7/30/2017,249,3,-1,0,unknown,no
54,technician,single,secondary,no,23,no,no,cellular,7/30/2017,93,4,-1,0,unknown,no
40,management,married,tertiary,no,423,yes,no,cellular,7/30/2017,134,24,-1,0,unknown,no
59,blue-collar,married,primary,no,-209,no,no,telephone,7/30/2017,215,3,-1,0,unknown,no
37,admin.,single,tertiary,no,869,no,no,cellular,7/30/2017,60,8,-1,0,unknown,no
49,blue-collar,married,secondary,no,395,no,yes,cellular,7/30/2017,188,3,-1,0,unknown,no
30,management,married,tertiary,no,160,yes,no,cellular,7/30/2017,83,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,8,no,no,cellular,7/30/2017,88,3,-1,0,unknown,no
35,unemployed,married,unknown,no,144,no,no,cellular,7/30/2017,187,3,-1,0,unknown,no
29,blue-collar,married,primary,no,630,yes,no,cellular,7/30/2017,219,5,-1,0,unknown,no
44,self-employed,married,unknown,no,680,yes,no,telephone,7/30/2017,84,4,-1,0,unknown,no
44,services,married,secondary,no,742,no,no,telephone,7/30/2017,77,5,-1,0,unknown,no
26,services,married,secondary,yes,13,yes,yes,cellular,7/30/2017,21,25,-1,0,unknown,no
26,self-employed,single,tertiary,no,50,no,no,cellular,7/30/2017,160,4,-1,0,unknown,no
33,management,married,tertiary,no,89,yes,no,cellular,7/30/2017,61,4,-1,0,unknown,no
55,retired,married,secondary,no,4194,no,yes,telephone,7/30/2017,208,3,-1,0,unknown,no
40,management,single,secondary,no,900,yes,no,cellular,7/30/2017,84,2,-1,0,unknown,no
29,admin.,single,secondary,no,345,yes,yes,cellular,7/30/2017,98,13,-1,0,unknown,no
39,technician,single,secondary,no,391,no,yes,cellular,7/30/2017,962,4,-1,0,unknown,yes
35,technician,married,secondary,yes,-1322,yes,no,cellular,7/30/2017,105,11,-1,0,unknown,no
56,unemployed,married,unknown,no,846,yes,no,telephone,7/30/2017,213,7,-1,0,unknown,no
44,blue-collar,married,secondary,no,5414,no,no,cellular,7/30/2017,166,4,-1,0,unknown,no
51,services,married,secondary,no,393,yes,yes,cellular,7/30/2017,111,8,-1,0,unknown,no
33,unemployed,married,secondary,no,-144,no,no,cellular,7/30/2017,481,3,-1,0,unknown,yes
44,services,married,secondary,no,3536,no,no,cellular,7/31/2017,106,6,-1,0,unknown,no
41,blue-collar,married,primary,no,1500,yes,no,cellular,7/31/2017,101,6,-1,0,unknown,no
40,services,divorced,secondary,no,694,yes,no,cellular,7/31/2017,75,14,-1,0,unknown,no
30,admin.,single,secondary,no,394,yes,yes,cellular,7/31/2017,75,3,-1,0,unknown,no
34,admin.,married,secondary,no,244,yes,no,cellular,7/31/2017,56,4,-1,0,unknown,no
57,blue-collar,divorced,secondary,no,644,no,yes,cellular,7/31/2017,263,4,-1,0,unknown,no
50,technician,married,tertiary,no,3337,yes,yes,telephone,7/31/2017,24,14,-1,0,unknown,no
43,admin.,married,secondary,no,0,no,no,cellular,7/31/2017,408,8,-1,0,unknown,no
35,management,married,tertiary,no,11,no,no,cellular,7/31/2017,22,19,-1,0,unknown,no
27,services,single,secondary,no,0,yes,no,cellular,7/31/2017,35,6,-1,0,unknown,no
30,admin.,married,secondary,no,116,yes,no,cellular,7/31/2017,15,19,-1,0,unknown,no
39,admin.,married,secondary,no,70,yes,no,cellular,7/31/2017,13,11,-1,0,unknown,no
56,management,married,tertiary,no,25290,no,no,cellular,7/31/2017,81,12,-1,0,unknown,no
54,management,married,tertiary,no,1938,yes,no,telephone,7/31/2017,81,7,-1,0,unknown,no
44,management,single,tertiary,no,670,yes,no,cellular,7/31/2017,435,6,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,17410,no,no,cellular,7/31/2017,59,6,-1,0,unknown,no
45,blue-collar,married,secondary,no,726,yes,no,cellular,7/31/2017,175,6,-1,0,unknown,no
41,services,married,unknown,no,5980,yes,no,cellular,7/31/2017,150,3,-1,0,unknown,no
46,technician,married,secondary,no,5681,no,no,telephone,7/31/2017,43,5,-1,0,unknown,no
59,management,divorced,tertiary,no,0,yes,no,cellular,7/31/2017,52,8,-1,0,unknown,no
56,management,married,secondary,no,208,no,yes,telephone,7/31/2017,84,6,-1,0,unknown,no
45,management,divorced,secondary,no,51,yes,no,cellular,7/31/2017,67,8,-1,0,unknown,no
58,management,married,tertiary,no,0,no,no,cellular,7/31/2017,85,4,-1,0,unknown,no
38,unemployed,married,primary,no,311,no,no,telephone,7/31/2017,80,11,-1,0,unknown,no
34,management,married,tertiary,no,82,no,no,cellular,7/31/2017,134,5,-1,0,unknown,no
43,admin.,married,secondary,no,1996,no,yes,cellular,7/31/2017,34,3,-1,0,unknown,no
46,management,married,secondary,no,1114,no,no,cellular,7/31/2017,87,8,-1,0,unknown,no
48,management,married,tertiary,no,10347,yes,no,cellular,7/31/2017,153,6,-1,0,unknown,no
54,services,married,secondary,no,2061,yes,no,telephone,7/31/2017,301,7,-1,0,unknown,no
59,blue-collar,married,primary,no,80,yes,no,telephone,7/31/2017,46,21,-1,0,unknown,no
59,retired,married,unknown,no,201,no,no,cellular,7/31/2017,69,7,-1,0,unknown,no
41,management,single,secondary,no,1138,no,no,cellular,7/31/2017,283,18,-1,0,unknown,no
38,technician,married,secondary,yes,0,no,yes,cellular,7/31/2017,44,28,-1,0,unknown,no
41,technician,single,secondary,no,3023,no,no,cellular,7/31/2017,616,3,-1,0,unknown,no
46,admin.,married,secondary,no,526,no,yes,cellular,7/31/2017,251,3,-1,0,unknown,no
59,blue-collar,divorced,primary,no,4399,yes,no,telephone,7/31/2017,69,8,-1,0,unknown,no
48,blue-collar,married,primary,no,816,yes,no,cellular,7/31/2017,114,7,-1,0,unknown,no
44,services,married,secondary,no,0,no,no,cellular,7/31/2017,160,5,-1,0,unknown,no
43,admin.,married,secondary,no,352,no,yes,cellular,7/31/2017,165,4,-1,0,unknown,no
27,technician,single,secondary,no,0,no,no,cellular,7/31/2017,13,3,-1,0,unknown,no
42,self-employed,married,tertiary,no,0,yes,no,telephone,7/31/2017,650,19,-1,0,unknown,no
37,blue-collar,married,secondary,no,417,no,no,cellular,7/31/2017,1212,5,-1,0,unknown,no
49,retired,divorced,secondary,no,224,no,yes,cellular,7/31/2017,79,4,-1,0,unknown,no
53,retired,married,primary,no,118,no,no,telephone,7/31/2017,176,5,-1,0,unknown,no
37,admin.,single,secondary,no,483,no,no,cellular,7/31/2017,11,11,-1,0,unknown,no
35,technician,single,secondary,no,161,yes,yes,cellular,7/31/2017,175,4,-1,0,unknown,no
38,admin.,married,tertiary,no,1209,no,no,cellular,7/31/2017,98,5,-1,0,unknown,no
47,entrepreneur,married,secondary,no,404,no,no,telephone,7/31/2017,125,7,-1,0,unknown,no
30,management,single,tertiary,no,47,no,yes,cellular,7/31/2017,11,17,-1,0,unknown,no
58,blue-collar,married,primary,no,0,yes,no,cellular,7/31/2017,5,25,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,1636,no,no,cellular,7/31/2017,8,25,-1,0,unknown,no
45,management,married,tertiary,no,385,no,yes,cellular,7/31/2017,12,16,-1,0,unknown,no
36,self-employed,single,tertiary,no,1240,no,no,cellular,7/31/2017,812,3,-1,0,unknown,yes
35,technician,single,tertiary,no,6763,no,no,telephone,7/31/2017,23,4,-1,0,unknown,no
28,management,single,tertiary,no,1837,yes,no,telephone,7/31/2017,49,3,-1,0,unknown,no
42,admin.,married,secondary,no,3842,no,no,cellular,7/31/2017,130,4,-1,0,unknown,no
46,admin.,single,secondary,no,272,no,no,cellular,7/31/2017,149,4,-1,0,unknown,no
41,management,single,tertiary,no,0,no,no,cellular,7/31/2017,24,4,-1,0,unknown,no
34,technician,single,tertiary,no,-554,yes,yes,cellular,7/31/2017,68,3,-1,0,unknown,no
45,blue-collar,married,primary,no,-60,no,no,cellular,7/31/2017,110,4,-1,0,unknown,no
46,management,married,tertiary,no,1139,no,no,cellular,7/31/2017,466,4,-1,0,unknown,no
51,blue-collar,married,primary,no,63,yes,yes,cellular,7/31/2017,87,4,-1,0,unknown,no
45,admin.,married,secondary,no,194,no,no,cellular,7/31/2017,517,4,-1,0,unknown,no
23,housemaid,married,tertiary,no,1226,no,no,cellular,7/31/2017,350,4,-1,0,unknown,no
47,management,married,unknown,no,4567,no,no,telephone,7/31/2017,921,4,-1,0,unknown,no
48,retired,married,primary,no,1591,no,no,cellular,7/31/2017,217,4,-1,0,unknown,no
35,blue-collar,divorced,primary,no,1792,yes,no,cellular,7/31/2017,630,6,-1,0,unknown,yes
50,unemployed,divorced,tertiary,no,64,no,no,cellular,7/31/2017,81,6,-1,0,unknown,no
37,management,married,unknown,yes,62,yes,no,cellular,7/31/2017,85,4,-1,0,unknown,no
40,admin.,single,secondary,no,816,no,no,cellular,7/31/2017,114,8,-1,0,unknown,no
35,services,married,secondary,no,1694,no,yes,cellular,7/31/2017,55,6,-1,0,unknown,no
50,blue-collar,married,secondary,no,37,yes,yes,cellular,7/31/2017,28,2,-1,0,unknown,no
53,blue-collar,married,primary,no,880,no,no,cellular,7/31/2017,207,4,-1,0,unknown,no
37,entrepreneur,married,primary,no,62,no,no,cellular,7/31/2017,404,2,-1,0,unknown,no
39,services,divorced,secondary,no,42,no,no,cellular,7/31/2017,75,2,-1,0,unknown,no
50,blue-collar,married,unknown,no,2284,yes,no,telephone,7/31/2017,1088,17,-1,0,unknown,yes
55,technician,married,secondary,no,264,yes,yes,cellular,7/31/2017,1150,5,-1,0,unknown,yes
56,technician,married,unknown,no,689,no,no,cellular,7/31/2017,232,2,-1,0,unknown,no
57,management,married,tertiary,no,179,no,no,cellular,7/31/2017,190,2,-1,0,unknown,no
52,blue-collar,single,secondary,no,-477,no,no,cellular,7/31/2017,37,4,-1,0,unknown,no
37,technician,married,secondary,no,703,no,no,cellular,7/31/2017,92,2,-1,0,unknown,no
31,admin.,married,secondary,no,377,no,no,cellular,7/31/2017,384,4,-1,0,unknown,no
50,technician,married,secondary,no,1518,no,yes,cellular,7/31/2017,321,2,-1,0,unknown,no
36,management,married,tertiary,no,-381,yes,no,cellular,7/31/2017,30,29,-1,0,unknown,no
37,technician,married,tertiary,no,7,yes,yes,cellular,7/31/2017,18,10,-1,0,unknown,no
47,blue-collar,married,secondary,no,1968,yes,no,cellular,7/31/2017,394,2,-1,0,unknown,no
42,admin.,single,tertiary,no,634,no,no,cellular,7/31/2017,451,2,-1,0,unknown,no
53,entrepreneur,married,unknown,no,28,no,no,cellular,7/31/2017,117,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,870,no,yes,cellular,7/31/2017,87,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,750,yes,no,cellular,7/31/2017,207,2,-1,0,unknown,no
40,entrepreneur,divorced,tertiary,no,992,yes,no,cellular,7/31/2017,196,2,-1,0,unknown,no
44,technician,divorced,primary,no,538,no,no,cellular,7/31/2017,196,2,-1,0,unknown,no
37,technician,married,secondary,no,1063,yes,no,cellular,7/31/2017,413,2,-1,0,unknown,no
37,blue-collar,married,primary,no,153,no,yes,cellular,7/31/2017,15,26,-1,0,unknown,no
39,services,married,secondary,no,124,yes,no,cellular,7/31/2017,81,5,-1,0,unknown,no
41,technician,married,secondary,no,799,no,no,cellular,7/31/2017,125,6,-1,0,unknown,no
42,management,married,tertiary,no,4617,yes,no,cellular,7/31/2017,543,2,-1,0,unknown,no
33,self-employed,married,secondary,no,0,yes,no,cellular,7/31/2017,14,23,-1,0,unknown,no
55,housemaid,divorced,unknown,no,603,no,no,telephone,7/31/2017,91,2,-1,0,unknown,no
32,entrepreneur,single,primary,no,1770,no,yes,cellular,7/31/2017,70,6,-1,0,unknown,no
48,blue-collar,married,secondary,no,-404,yes,no,cellular,7/31/2017,130,3,-1,0,unknown,no
35,services,married,primary,no,14,no,yes,cellular,7/31/2017,151,8,-1,0,unknown,no
25,blue-collar,married,secondary,no,2307,yes,no,cellular,7/31/2017,104,5,-1,0,unknown,no
45,self-employed,married,secondary,no,830,no,no,cellular,7/31/2017,468,2,-1,0,unknown,no
51,entrepreneur,married,unknown,no,3404,no,no,cellular,7/31/2017,44,7,-1,0,unknown,no
58,retired,married,secondary,no,53,no,no,cellular,7/31/2017,102,2,-1,0,unknown,no
37,blue-collar,married,primary,no,704,yes,no,cellular,7/31/2017,183,2,-1,0,unknown,no
27,technician,single,secondary,no,3267,no,yes,cellular,7/31/2017,62,13,-1,0,unknown,no
36,technician,married,tertiary,no,571,yes,yes,cellular,7/31/2017,46,3,-1,0,unknown,no
35,technician,married,tertiary,no,108,yes,no,cellular,7/31/2017,65,3,-1,0,unknown,no
52,retired,divorced,primary,no,353,no,no,cellular,7/31/2017,395,4,-1,0,unknown,no
38,blue-collar,married,secondary,no,264,yes,no,telephone,7/31/2017,15,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,462,no,no,cellular,7/31/2017,474,2,-1,0,unknown,no
44,management,married,tertiary,no,0,yes,no,cellular,7/31/2017,49,5,-1,0,unknown,no
48,self-employed,married,secondary,no,884,yes,no,cellular,7/31/2017,118,2,-1,0,unknown,no
44,management,single,tertiary,no,617,no,no,telephone,7/31/2017,30,2,-1,0,unknown,no
57,entrepreneur,married,unknown,no,20584,no,no,telephone,7/31/2017,28,2,-1,0,unknown,no
49,unemployed,married,secondary,no,13818,no,no,cellular,7/31/2017,221,2,-1,0,unknown,no
52,management,married,tertiary,no,4358,no,no,telephone,7/31/2017,30,7,-1,0,unknown,no
42,management,divorced,tertiary,no,580,yes,no,cellular,7/31/2017,216,2,-1,0,unknown,no
35,housemaid,divorced,secondary,no,39,no,no,cellular,7/31/2017,149,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,677,no,yes,telephone,7/31/2017,110,8,-1,0,unknown,no
36,blue-collar,married,secondary,no,723,yes,no,cellular,7/31/2017,101,2,-1,0,unknown,no
32,management,single,tertiary,no,29,yes,no,cellular,7/31/2017,49,24,-1,0,unknown,no
43,self-employed,married,secondary,no,5317,no,no,cellular,7/31/2017,244,2,-1,0,unknown,no
42,admin.,divorced,secondary,no,490,no,no,cellular,7/31/2017,196,4,-1,0,unknown,no
39,services,married,secondary,yes,-697,yes,no,cellular,7/31/2017,423,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,2924,no,no,cellular,7/31/2017,74,2,-1,0,unknown,no
41,management,married,unknown,no,944,no,no,cellular,7/31/2017,81,2,-1,0,unknown,no
46,self-employed,married,secondary,no,390,yes,no,cellular,7/31/2017,208,2,-1,0,unknown,no
59,retired,married,primary,no,3079,no,no,telephone,7/31/2017,19,2,-1,0,unknown,no
53,management,divorced,tertiary,no,3158,no,no,cellular,7/31/2017,126,23,-1,0,unknown,no
48,management,married,unknown,no,970,no,no,cellular,7/31/2017,67,2,-1,0,unknown,no
35,services,single,secondary,no,1742,yes,no,cellular,7/31/2017,39,2,-1,0,unknown,no
40,blue-collar,single,secondary,no,1953,no,no,telephone,7/31/2017,78,2,-1,0,unknown,no
38,admin.,married,tertiary,no,669,yes,yes,cellular,7/31/2017,129,2,-1,0,unknown,no
42,technician,married,primary,no,275,no,no,cellular,7/31/2017,51,9,-1,0,unknown,no
42,technician,married,tertiary,no,1079,no,no,cellular,7/31/2017,61,2,-1,0,unknown,no
51,unemployed,divorced,tertiary,no,0,no,no,cellular,7/31/2017,574,2,-1,0,unknown,yes
56,entrepreneur,divorced,tertiary,no,3846,no,no,cellular,7/31/2017,86,7,-1,0,unknown,no
46,technician,married,secondary,no,0,yes,no,telephone,7/31/2017,181,2,-1,0,unknown,no
57,admin.,married,secondary,no,340,no,yes,cellular,7/31/2017,167,2,-1,0,unknown,no
43,housemaid,single,primary,no,24,no,no,cellular,7/31/2017,35,2,-1,0,unknown,no
49,services,divorced,unknown,no,313,yes,no,cellular,7/31/2017,203,7,-1,0,unknown,no
37,technician,single,secondary,no,884,yes,yes,cellular,7/31/2017,128,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,86,no,no,cellular,7/31/2017,128,2,-1,0,unknown,no
36,admin.,married,secondary,no,3308,no,yes,cellular,7/31/2017,119,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,4853,no,no,cellular,7/31/2017,234,2,-1,0,unknown,no
51,technician,married,unknown,no,-168,no,no,cellular,7/31/2017,56,3,-1,0,unknown,no
38,admin.,married,secondary,no,137,yes,no,cellular,7/31/2017,27,22,-1,0,unknown,no
31,technician,single,secondary,no,0,yes,no,cellular,7/31/2017,16,34,-1,0,unknown,no
35,blue-collar,married,secondary,no,-518,yes,no,cellular,7/31/2017,46,5,-1,0,unknown,no
47,admin.,married,secondary,no,3936,yes,no,telephone,7/31/2017,15,2,-1,0,unknown,no
37,blue-collar,married,unknown,no,557,no,no,cellular,7/31/2017,47,2,-1,0,unknown,no
48,services,divorced,secondary,no,105,no,no,cellular,7/31/2017,111,2,-1,0,unknown,no
55,blue-collar,married,primary,no,842,no,no,telephone,7/31/2017,144,2,-1,0,unknown,no
42,blue-collar,married,primary,no,260,yes,no,telephone,7/31/2017,175,2,-1,0,unknown,no
59,blue-collar,married,primary,no,595,no,no,telephone,7/31/2017,208,7,-1,0,unknown,no
39,retired,divorced,primary,no,284,no,no,telephone,7/31/2017,180,8,-1,0,unknown,no
58,retired,divorced,primary,no,2538,yes,no,cellular,7/31/2017,307,6,-1,0,unknown,no
50,blue-collar,divorced,primary,no,2554,no,no,cellular,7/31/2017,51,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,4900,yes,no,telephone,7/31/2017,121,2,-1,0,unknown,no
41,unemployed,single,primary,no,2171,no,no,telephone,7/31/2017,120,2,-1,0,unknown,no
59,admin.,married,primary,no,6187,no,no,cellular,7/31/2017,114,4,-1,0,unknown,no
43,services,divorced,secondary,no,0,no,no,cellular,7/31/2017,106,4,-1,0,unknown,no
38,blue-collar,married,secondary,no,4336,yes,no,cellular,7/31/2017,226,6,-1,0,unknown,no
48,entrepreneur,married,tertiary,yes,-392,no,no,cellular,7/31/2017,725,4,-1,0,unknown,yes
32,services,married,secondary,no,0,no,no,cellular,7/31/2017,105,6,-1,0,unknown,no
58,blue-collar,divorced,unknown,no,55,yes,no,cellular,7/31/2017,119,8,-1,0,unknown,no
49,management,single,primary,no,548,no,no,telephone,7/31/2017,115,6,-1,0,unknown,no
48,management,married,secondary,no,-876,no,yes,cellular,7/31/2017,6,16,-1,0,unknown,no
45,blue-collar,married,secondary,no,1239,no,no,telephone,7/31/2017,67,4,-1,0,unknown,no
51,technician,married,secondary,no,8758,no,no,telephone,7/31/2017,92,2,-1,0,unknown,no
35,admin.,divorced,secondary,no,-218,no,yes,cellular,7/31/2017,123,4,-1,0,unknown,no
35,blue-collar,single,primary,no,-759,yes,no,cellular,7/31/2017,142,2,-1,0,unknown,no
41,blue-collar,married,primary,no,0,no,no,cellular,7/31/2017,22,2,-1,0,unknown,no
40,technician,married,secondary,no,296,no,no,cellular,7/31/2017,253,2,-1,0,unknown,no
45,services,married,secondary,no,27,yes,yes,cellular,7/31/2017,43,2,-1,0,unknown,no
48,housemaid,married,secondary,no,1397,no,no,cellular,7/31/2017,66,2,-1,0,unknown,no
49,admin.,married,secondary,no,1629,no,no,cellular,7/31/2017,57,2,-1,0,unknown,no
46,management,single,secondary,no,1605,no,no,cellular,7/31/2017,126,6,-1,0,unknown,no
47,blue-collar,married,secondary,no,846,yes,no,cellular,7/31/2017,437,2,-1,0,unknown,no
41,services,married,secondary,no,428,no,no,cellular,7/31/2017,38,2,-1,0,unknown,no
40,management,married,unknown,no,3165,yes,no,telephone,7/31/2017,77,2,-1,0,unknown,no
49,technician,married,secondary,no,3144,no,no,cellular,7/31/2017,349,2,-1,0,unknown,no
43,blue-collar,married,primary,no,2105,yes,no,cellular,7/31/2017,36,2,-1,0,unknown,no
31,services,married,unknown,no,-82,yes,no,cellular,7/31/2017,543,31,-1,0,unknown,no
42,services,single,secondary,no,247,yes,no,cellular,7/31/2017,114,2,-1,0,unknown,no
52,technician,married,secondary,no,-1076,yes,no,cellular,7/31/2017,58,2,-1,0,unknown,no
38,management,married,tertiary,no,590,no,no,cellular,7/31/2017,49,2,-1,0,unknown,no
46,services,married,secondary,no,-522,yes,no,cellular,7/31/2017,61,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,0,no,yes,cellular,7/31/2017,11,21,-1,0,unknown,no
54,management,married,tertiary,no,12,no,no,telephone,7/31/2017,77,4,-1,0,unknown,no
55,housemaid,divorced,primary,no,77,no,no,cellular,7/31/2017,463,6,-1,0,unknown,yes
41,blue-collar,married,primary,no,2053,no,no,cellular,7/31/2017,81,4,-1,0,unknown,no
47,management,married,tertiary,no,2473,yes,yes,cellular,7/31/2017,122,2,-1,0,unknown,no
